DateTime,CO(GT),PT08.S1(CO),NMHC(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
2025-01-01 13:00:00,2.7851869525452004,1084.20297820817,204.7714311921985,1057.3140827762977,283.0483366234216,791.8203770641649,127.85612676721864,1232.0086856891728,1093.29339160762,20.29003069856928,50.646662331171726,1.1630648283124998,11.717999258844616
2025-01-01 14:00:00,2.6123163640740312,1105.5467881590805,,850.5508724403611,433.262078467354,967.3029581374016,128.88353843444148,1465.5046516831787,1150.324075856122,12.454867848099392,51.41528477234947,1.114967951138196,9.329606785693445
2025-01-01 15:00:00,2.0703479933227253,1099.7236566372308,,,181.96284267547668,747.1865145926237,119.43258980184189,1408.286480046377,1024.603098474191,21.07790395822699,43.82700144005178,1.038574030874424,10.152715188449529
2025-01-01 16:00:00,1.815614769336752,1196.1349254663746,183.0205497272896,,177.24802396576945,1037.8660863182413,105.53080045588658,1509.6362942168478,1138.3322333715205,20.665578345070863,62.73247161620568,1.0622357000645557,12.606331050025272
2025-01-01 17:00:00,1.4971584828523865,1090.6586175143584,283.92695074576113,945.8042205668368,371.1190599154889,782.260520160369,112.83494868022682,1448.7837684599913,1154.231212633094,18.1160903268529,42.386074416559936,1.100177820676688,8.301731325505585
2025-01-01 18:00:00,2.308267961948259,1071.786194545387,178.6217349708691,996.6601197839524,357.7320929895692,962.2794024399202,122.97999978676066,1490.988969473765,996.3717073075096,20.14832352779937,55.97450812087499,0.970408528947406,8.52889451330936
2025-01-01 19:00:00,2.2709391301301225,1104.39826046208,295.7449634306238,981.6800803379048,427.7214979652733,817.4250235191286,115.53441216785612,1556.1691097172811,815.3106871301542,18.46348840802502,51.95715246965761,0.9426334676463508,11.746774392678793
2025-01-01 20:00:00,1.9011133042866035,1132.670181724258,132.6143115817139,918.483834965199,213.10244753714088,931.4081805110224,103.8665218118588,1292.074454738051,1058.6517222264076,17.98341193756099,47.5105881621107,1.0502127500454057,12.819730971971596
2025-01-01 21:00:00,2.9153786255828997,1218.0927068817598,272.97053162947145,1023.3844471933858,252.5320240089357,808.2516668961405,82.79085533407978,1370.837380921536,901.6003849455268,13.549516758141126,53.80355070040521,1.2237606250539657,8.744110912616835
2025-01-01 22:00:00,1.7035628654383776,1168.9652905112853,313.2122494779724,997.7684603516306,242.3570608199708,965.5466618631016,93.48229052576716,1517.6760634210646,1182.4892633386748,16.669512617088998,52.77500281314131,1.0788458802189054,
2025-01-01 23:00:00,2.583994629677014,1023.38341710427,315.3731753810679,723.7700614192911,181.07376106339092,834.0549009185606,117.80008347711038,1513.982300732433,1134.4180884141572,20.53228423017909,49.932407788505785,0.8682315096111697,10.79798809923436
2025-01-02 00:00:00,1.8684906023302064,1102.8670389339395,299.4612451445892,1005.5466189952966,280.56974671865265,765.082719323877,118.78838039093444,1560.1702270636388,1079.831488204249,15.132210720188713,,1.2987648041112556,9.34279282584643
2025-01-02 01:00:00,,1165.886754399682,246.50673023376365,,289.3020088017421,778.8875505876049,105.27606956979734,1546.9989833981535,1100.991381794556,20.595038611170427,63.31406470377273,1.1800193245683277,15.461869694994526
2025-01-02 02:00:00,2.074721201667223,1087.995381437095,264.7549969738611,860.8141023885928,195.9887465710892,862.3260885108888,119.8010991440058,1504.1437472677565,1108.4965137467673,,46.02896654100454,1.1980199138284304,7.182955231650484
2025-01-02 03:00:00,2.099277484970596,1144.6499411280174,262.4028196600316,951.1051250221714,268.5372313738748,851.3923204502755,112.3853874698406,1415.26873407708,1140.4588262951977,18.404322965713657,48.07032213152621,1.2381010051580246,13.312923938867067
2025-01-02 04:00:00,2.267530556229728,1109.4843474671077,280.28136469167083,997.5182682314108,170.32821222027482,818.3823218834887,104.6274093638172,1435.8734404062832,1151.7142811440788,20.99269360619035,50.647072077925465,0.9737777985272944,14.11265238417936
2025-01-02 05:00:00,1.962783454790799,1141.9476066863656,395.4510560930771,941.7751299203936,379.2118466133997,885.4999280674549,109.13519567136734,1423.8645756988794,,20.162620379900314,44.7544632469622,1.1161596184733695,
2025-01-02 06:00:00,2.413867528186985,1148.260366916534,283.59197405991085,947.8218695633824,250.98529022188515,653.4956956126834,134.60571870033203,1696.7706224646251,1147.921408096107,21.39833001821416,53.38611165854209,,14.029530419706164
2025-01-02 07:00:00,2.485386927872044,1029.7705199237023,286.96911910814543,922.3855593453368,260.067438743737,808.1483102230308,123.31456012311608,1507.3762918836092,1117.5831657725903,20.95594435970362,48.23361223806804,1.210331431775488,13.86282877928542
2025-01-02 08:00:00,2.239590732701376,1115.44259027534,270.15679824619383,947.7184953704128,319.21854056806484,915.1732838734924,100.37333742721414,1274.0330219479386,995.4037923551248,17.68920224959674,55.8303377442833,1.1410595015788934,9.483302525214013
2025-01-02 09:00:00,2.087404730314499,1115.759345078066,354.25200318265854,907.366723397884,192.2499723176329,961.8092233328064,104.55596696922905,1648.222107297173,1083.0321083374097,23.103066327566616,,0.9223105786067536,12.8541531581938
2025-01-02 10:00:00,2.0988098610532853,1057.1680360959226,236.0594058279075,975.9465797726396,468.4127248810185,692.5985548198046,117.31463252999052,1591.1222343805216,929.0797725517898,23.52279978408043,52.24985922011912,1.0854655591633586,14.353896538995809
2025-01-02 11:00:00,1.9794597900443829,1107.42536831212,263.10512267717843,916.528054742324,299.2835769217925,856.557588974577,106.578045707006,1399.6334308895914,1042.855272555561,19.20470059946962,47.88982205984018,1.1076467238745549,8.109334818087778
2025-01-02 12:00:00,1.7534763223266396,987.2863001362612,332.3882359596638,975.8381338315552,375.9741513147373,837.6387725239102,109.30307518739602,1345.747160132359,1114.012781212587,18.44474586853005,44.14583233795181,1.0693626904124294,10.415878436952188
2025-01-02 13:00:00,2.522072481077334,1179.5649113655454,186.08774077883052,996.2948447977872,317.0029715027726,868.7551580935377,107.00054471963143,1296.646381949345,1144.2020540777871,20.25889488954491,45.57094728422433,,
2025-01-02 14:00:00,2.936827604353955,1071.1916994462756,198.53657506088956,1073.5274782711513,341.3352667969938,946.6602866617834,,1442.8187992270969,1100.9401602756034,24.542379614963668,47.30306292129244,1.0010083102633385,13.993989303053445
2025-01-02 15:00:00,3.0939643821880374,1062.1014404835664,195.25129371700024,1045.5461543722784,246.8309027978748,873.7316188026504,104.93622072463737,1584.208197112526,1012.6955602740876,17.600031510385364,52.081831728512185,0.9708384184332192,7.626676357894494
2025-01-02 16:00:00,2.119835487300803,1097.8163500213657,229.9969748083044,997.941878481048,218.5329061401276,835.4961247434215,121.66041482221208,1615.992381130733,1158.1441286651468,16.758640123427615,49.415001587203534,1.0557480393269043,13.71697501401176
2025-01-02 17:00:00,2.7520341012100067,1207.4984200715803,248.6246709252814,1112.997556006425,,913.8606811509088,128.70915089582152,1416.53622441843,1067.0915882111208,,46.45899071833912,1.1022499395468712,12.84161448677702
2025-01-02 18:00:00,2.361186025085815,,226.7531260651867,1035.622015388101,389.4991440082208,947.216470926378,129.29737153996967,1399.4522649112207,994.237214056716,15.362874720505424,54.308952780735424,1.150186342894188,9.501058042990012
2025-01-02 19:00:00,1.609376967594931,1045.9794933954845,255.88877702306849,953.47101620435,189.06402219288017,857.1032186946696,117.75046863090785,1558.8009764427725,,17.722212781364092,52.82135713828031,1.1358956599409495,12.530587114123628
2025-01-02 20:00:00,2.0612926527447986,1116.4746654105063,175.44886454216817,1086.7119669745462,309.06395814479026,971.8457155904111,126.21511325269611,1564.790484173767,1155.7637643684357,19.188497743481296,53.42255651041027,1.2434837388582736,17.302046824281803
2025-01-02 21:00:00,1.3656991610601474,1096.5258155599931,312.00533147447777,978.2431849875344,382.7035805765547,883.5435646660042,134.10466849796666,1569.623447308474,1292.8442113333788,18.74063680762129,53.62854163444145,0.9935884417060248,8.549411974843087
2025-01-02 22:00:00,2.1698703198315443,1239.5531106602127,226.06190918453495,,282.2360585968615,985.5538524184263,122.92230340547864,1568.0645082717156,1020.511415366022,12.053666423139436,45.64484298099661,1.1463761179703127,8.71017473950451
2025-01-02 23:00:00,2.4871342076699725,1114.9899320225666,322.24979830564325,984.7280488663196,256.70628689426434,854.0977639753265,120.45966958104188,1601.6814407496536,,20.179851343088327,41.97034084839567,0.9762521199858548,14.010827331278822
2025-01-03 00:00:00,2.4304616285058223,1091.003718287949,,895.9082208739892,289.8950779239355,726.5758227497021,,1661.0192088708227,1186.158118371085,19.113336535328767,48.45234375575832,1.1038423767277308,10.532668855053672
2025-01-03 01:00:00,1.944462292753988,1101.693514404752,298.8882372422588,969.6067005196184,231.89031807468072,956.0701054118664,153.05563923871495,1521.0678619057674,1093.3289190723794,19.657337251279948,57.7519996693062,1.1503536352391768,8.393046641152388
2025-01-03 02:00:00,2.033761900955527,1067.1457938076014,250.17268177051656,1000.4770454229728,361.1795228582743,884.3588828859569,112.33604519879682,1458.3891840371805,1064.1211878419376,22.62572467783939,55.66455437311356,1.2155110125768804,10.531297387828388
2025-01-03 03:00:00,2.359566705950879,1051.17667697028,288.4586086379096,973.1348491288172,183.6369197767308,1044.2468727199923,82.03161296838621,1416.9595859762917,1273.4141868118966,21.281853927831715,58.97158634853439,1.2339387230539782,11.463658639591593
2025-01-03 04:00:00,2.8139588127117383,1135.733411665462,175.09872794911,990.5436047296192,240.80635634663147,965.3034661113916,136.6053455525568,,1191.996105467092,21.31241774100367,43.774956371285725,0.995947825428941,8.968976483632476
2025-01-03 05:00:00,2.698943515253871,1170.222865188818,304.783857656952,1005.6963801917502,259.77919586034045,982.3489408123096,135.55769678297517,1457.4768464256974,1270.002883758741,25.4794900154861,53.10731682641879,1.0667327087026963,12.24575152142556
2025-01-03 06:00:00,2.714117825716464,1141.1993022775894,204.67787362310375,888.430515699683,171.45196762797823,800.1703820316707,135.5133041109794,1615.082680575376,1029.8161866026176,19.180323712292733,45.50929331653356,1.2873316893464206,17.24335203980379
2025-01-03 07:00:00,2.7695100529655297,1140.3735902002454,240.53991851474575,990.240663357229,275.2214850814888,906.4359874964506,111.08352633732032,1774.248930243928,1096.0728950431624,17.977193537317785,56.466321550841926,0.9338086618456384,10.023725246766176
2025-01-03 08:00:00,2.236909893846943,1161.9155209305611,399.9887344136862,963.5011008280476,361.8669302847237,891.0238286544616,127.82745974975948,1646.5749623130494,1199.9199108298155,19.61385573934102,50.48207492981449,1.2235089829172654,12.054427937186016
2025-01-03 09:00:00,2.422942837329206,1112.1034749562505,175.41537272450825,1097.29892674565,298.10300552768985,909.9850624712208,124.05518869259132,1423.4967394390085,1241.495263148758,19.772137252641663,50.76738132383459,1.0598318254696888,8.610162633743913
2025-01-03 10:00:00,2.0639724783617845,1082.7604644612704,123.31162872880182,1227.6462191644675,214.0979831040163,870.6049876202163,120.42667878555852,1609.4653626560446,1116.8831531775224,15.779372965829028,46.86605485464869,1.1983371485473624,12.164761048504865
2025-01-03 11:00:00,,1154.4880431079298,296.67796992737715,1026.94979623868,261.0805625659594,873.7610650336012,115.70618357058216,1683.5101361950942,1098.194948848423,14.266123535510872,49.804896085856015,1.1031927124125425,15.198981951301445
2025-01-03 12:00:00,2.567264878680811,1134.1284002472246,147.82996634988064,856.4217155903253,389.30480936939705,976.2569065757024,128.08112238528705,1586.8160277703776,1195.4935902873403,15.28676121379555,52.9617125739691,1.1640558994427743,10.618425439637496
2025-01-03 13:00:00,2.046266029506275,1132.952231403253,,908.3959307455928,309.84034962929235,828.0459939487025,127.0594789177348,1633.1581258723672,1046.652547834277,20.64258542646151,,1.0556488384101583,10.841574983801062
2025-01-03 14:00:00,,,296.9795205655282,931.0857692155364,272.2452202948666,902.363600059727,127.2886424417019,1609.0580211273664,1177.358105589148,16.77807155348505,59.86026649202599,1.0464095382261691,11.531056257038102
2025-01-03 15:00:00,2.7226471911534738,1104.4908388081135,304.98349728339366,932.1956137577944,300.1415439297424,1044.9276481417087,130.8580470424952,1621.6529197626162,951.4092663923692,25.931652836424828,48.5103741760201,1.1534079319053137,12.67690312689815
2025-01-03 16:00:00,2.0492471635804645,1128.9688528396434,238.21400438540925,1037.1270218855302,354.49552943381536,859.7592174389431,142.26763477041513,1527.1204262302451,964.9974780245218,21.94544446834882,60.02248727405043,1.1808139429686773,11.086585537258276
2025-01-03 17:00:00,2.759576114396606,1228.4766708114537,323.3413869665516,960.5800136077216,436.77086569941446,824.1816147366083,117.63759705759466,1389.903541207865,1037.35241905835,18.614653671798976,51.12304857210137,1.0117874507887343,9.062121571275055
2025-01-03 18:00:00,2.3691763061098428,1220.562291179088,,908.123665629902,252.03131598267277,912.6371807447368,137.21264902367693,1363.9749178235145,968.7165804063384,19.98159228927643,49.42938978288616,1.206865618705626,12.350980595905632
2025-01-03 19:00:00,2.1424827483084474,1150.7032933952205,289.61243646993336,996.3129491900626,,852.3630031519123,,1608.2029027755805,1094.3334892806165,17.92328169024509,52.66470912501018,0.9818710776338376,11.185549753829786
2025-01-03 20:00:00,2.0743588107235005,1208.5942467005432,205.20268732055,890.187185719042,221.04804810473732,896.703367097652,123.71711519067864,1543.3205458548607,1253.8737605972894,18.342256586786228,55.18040156641826,1.1350967737338835,14.08271518280553
2025-01-03 21:00:00,2.9430181090651417,1065.6100870240466,247.19768590059627,999.2953432377814,361.65247126864745,883.8727322254159,,1630.539283229528,1262.6653002077287,22.23140620520083,54.603931197239085,0.9627699622780096,10.097954499492396
2025-01-03 22:00:00,2.6514704896640904,1270.5067551322634,264.8919894242235,830.1230682651966,329.2240488614455,924.662543496272,142.878931926693,1487.2541384494264,967.8979964537524,23.83827760076749,60.16325909226632,1.2047250120838775,9.89464097891594
2025-01-03 23:00:00,3.2759282817547613,1163.4349277841172,312.04579531529987,1097.1952603719212,249.52942387587763,1012.2457700235908,149.83535577745232,1729.709906248667,1078.0624936137706,18.314449319313702,57.54731516406816,1.1718578682632863,
2025-01-04 00:00:00,2.3169299761341624,1107.4628023103744,250.568425826258,1133.7271657267115,238.0198213669384,937.1535803850392,124.42774864585112,1568.7176156682278,1162.077548428675,22.11406079553139,56.07715650413561,1.1233953910569792,8.412574198687889
2025-01-04 01:00:00,1.9848175178654408,1164.094905200317,360.9034488801828,1035.0659411452302,266.3587223251749,900.050018253898,149.10570131254423,,1172.313761684862,21.62381467340341,43.83463973961074,1.0297494414383648,15.117860022965992
2025-01-04 02:00:00,2.055667092611232,1183.4562203287362,361.4056274894838,1034.3159697899223,294.0495494495619,785.1502116982282,140.08402462116263,1454.2618830013678,1205.1362023869888,24.801612087338768,55.20809680384901,0.983785927357947,12.166752641993083
2025-01-04 03:00:00,1.82193720459346,1218.6732875610696,310.52426676634826,1149.8035900004286,242.36276135077327,870.4803512682055,118.2717161886444,1662.685854426562,1216.5103722837484,18.369168685287168,56.921632293910754,1.092694298022155,9.97412644258857
2025-01-04 04:00:00,2.4711036069031938,1150.1732727623848,319.97808595942394,916.6055873384308,360.0215680582477,820.53126363774,117.032658980689,1679.8321402209572,1064.3419780408783,22.986269556411543,46.12350099804063,1.0725770800972858,9.43534071310624
2025-01-04 05:00:00,3.0321699395457054,1157.2310717961238,276.058008074283,998.4204809787952,222.22781717230143,1001.5542197980654,147.99367255453006,1725.3270237230486,988.1179954514372,21.978692638441903,53.46177506960019,1.0145807875324435,11.22957305293219
2025-01-04 06:00:00,2.2286976609103286,1094.1463165241696,310.8072448677371,1017.2312824206074,280.3220202869204,901.098566292163,127.40487077588092,1493.0902147172376,1135.727976630301,20.8391010538166,54.056163556823584,1.1725697259142416,13.652474125246831
2025-01-04 07:00:00,1.6254250086306086,1155.1322252150896,207.5843505106492,1000.4856831405932,233.9744696675292,,121.90384487139411,1678.38666461642,1074.284782326726,,52.0236983026025,1.217632219806377,9.5894474020092
2025-01-04 08:00:00,3.1542729614358,1111.547548021462,159.18124795850883,959.5053943195792,304.19968034963495,959.975851286464,110.13840888699512,1474.9083115353417,1173.858632288836,26.79971721861668,59.70760381069508,0.8648648463462697,11.014065112754531
2025-01-04 09:00:00,2.2483297745683983,1242.496857382641,319.85667048193926,985.8616554639344,364.6217759738309,885.9471617548002,118.97690370605868,1516.1531927787862,1083.1057265464124,25.707721131665917,55.64301389013279,1.1637918880045923,10.035992297802858
2025-01-04 10:00:00,2.7305506535415587,1136.003952223604,289.09334547618914,1180.5915713999225,393.4229114018424,935.5572714390972,127.06721307069893,1588.9915106507333,1225.9910883908692,24.419935004059223,59.782629780145285,1.2432489808445195,13.876937136943369
2025-01-04 11:00:00,2.244696952820764,1187.4748490132686,327.5648099175629,765.7325567988545,332.1477855460604,823.1178983697752,130.36231118150152,,1103.33139444548,19.086229345179007,54.63501701381121,1.2683495029401537,11.110864771614684
2025-01-04 12:00:00,2.87786336135303,1204.7470271528273,305.2385156116082,1072.5844225786873,377.1259382935353,1046.8625193540215,114.55611411597428,1571.848144376918,1059.5133680566098,21.892502247497937,56.22056037700858,1.3225283841272129,14.629161617219609
2025-01-04 13:00:00,2.5166944862179816,1183.6320632239065,342.9882863139597,,332.4436926378143,835.3390739328265,109.9666670356182,1476.073263586412,1102.826497460173,23.562344118215417,51.839817880778966,1.041173589000628,12.731664383494456
2025-01-04 14:00:00,2.8127590322483598,1164.7940205964496,211.87349423335684,1077.933094960537,271.7391776626063,913.3959547288412,143.4614423661706,1395.9556024502083,807.1213604587238,24.26714267283784,53.46208009722877,0.840019208564747,12.698096042048151
2025-01-04 15:00:00,2.2109148112062966,1288.9546063324035,286.2684846163119,,305.4556376851463,953.7965207672084,144.65258329637575,,1188.8310954876547,21.385531237538498,44.53945238456314,1.3599909731893838,13.067652458144837
2025-01-04 16:00:00,2.202270040875312,1226.3243013407518,329.3582148402044,1104.856715365266,343.1984152371382,783.0820767901647,136.17120522083647,1571.1578202890648,,13.960624925159411,51.90810307524435,1.1466700416493874,13.30657528921432
2025-01-04 17:00:00,,1288.58203579849,,1004.7445651541456,257.6097805790098,907.375588989013,133.47682670865424,,1224.4052118580055,21.74240806128265,57.55190644697164,1.1119785290215136,14.413676105397174
2025-01-04 18:00:00,2.8857258190002466,1084.9705750394382,407.04776154461854,1192.048574871417,322.3970313761464,1043.2019408306833,134.05289464185233,1598.2117708831431,1219.839958724773,17.384539387100254,45.81958708342895,0.981306732021518,13.432157907912478
2025-01-04 19:00:00,2.081628939066265,1245.3652464705594,408.2537254510429,1037.0042200004775,365.7462560938649,907.9518520006404,134.12098544967245,1394.649833784232,1214.155986975928,20.900844627964283,63.86086510646573,0.9232878973697932,12.761903587275585
2025-01-04 20:00:00,2.6710393689499057,1169.5404958746622,368.51376842061774,1064.2191984941146,420.4805355754119,846.3834746975782,131.79583328262487,1690.9078540547496,1366.4687053610005,25.8124816057148,57.657230329115066,1.2720636492848894,12.795838711138469
2025-01-04 21:00:00,2.087816952733286,1170.0993831629903,329.0586146637185,999.0021372305744,291.6457474119138,,135.82349219105652,1727.0690890372562,1279.2520568014734,20.56483161709437,49.41515786331605,0.986127556567671,9.94266896043708
2025-01-04 22:00:00,2.3029182890914504,1208.9512838524286,370.7282426746749,1116.7190173849624,289.9011726714438,846.6200559406963,125.24505874616732,1659.475047856063,1056.7687613943574,14.699816456714316,60.779277244789775,1.2842247479212665,14.063423982572866
2025-01-04 23:00:00,2.8301565022491086,,212.11814643991232,1024.4687228886926,314.14890074108365,969.721616766944,124.74237689126898,1520.414146521238,1087.5656546767082,19.194338398935532,51.93207171382039,1.1455251356729774,16.36193845350068
2025-01-05 00:00:00,1.7688784599184415,1163.8248403221196,144.8410875706292,1002.6621577644308,280.94910109867465,835.8740819376652,119.01777764476604,1675.8493524173964,1078.29103683167,17.630562679965617,62.90152521133776,1.1840658302868905,15.391163518318276
2025-01-05 01:00:00,2.708808303661485,1122.7158514041769,328.37538107101864,999.9236603962988,231.56032518477832,771.1377502662899,129.9317436103291,1514.591938146255,1021.2021762118106,17.480626155498634,57.6592227835092,1.073442527750611,14.273451439554393
2025-01-05 02:00:00,2.0754945940148857,1242.0111464945442,394.2773979870333,1139.2918641099932,319.6639540908496,856.2720738384457,114.68571804204664,1545.9157130068245,1260.9804358455865,23.194064480709702,54.38346096092343,1.2169566284625248,11.241156261186063
2025-01-05 03:00:00,2.840350207574881,1196.4721504581266,,1169.3356949157662,304.55630097271546,931.2164713967696,160.62657103910388,1492.4710940867428,,21.621528852351734,65.46975772092529,1.2538095572872043,10.664707847730943
2025-01-05 04:00:00,2.576570390836711,1173.3788071917452,201.60278054522703,1128.1062932497846,279.5738834443615,971.26110158837,165.00839231609066,1426.6640310116436,,20.746996456347244,57.50829314883773,1.147181941564089,9.478037506029182
2025-01-05 05:00:00,2.631241855863696,1091.6511878698368,238.15711859175707,849.9042884468369,235.5541950115691,884.6023678185003,120.55784886382268,1605.2851948733023,1242.3388273258597,23.33803257931038,55.860207035937286,1.1005138588039327,14.325439220953694
2025-01-05 06:00:00,3.340555697907707,1169.489703799964,315.75789817996,1144.266196804031,,904.3650489730364,150.01960984586503,1527.8089090837138,1267.8857465200715,22.40071164080671,57.18865491362976,1.0440349492335763,13.987094933315309
2025-01-05 07:00:00,3.0906287492741367,1242.541026884369,299.9906159701407,1008.5073512599912,308.0997855404016,1004.5216783438962,127.67908442308786,1476.1390154005967,1247.0207735335814,,47.444084028311536,1.1676860733283485,13.494804944786445
2025-01-05 08:00:00,2.813286293540509,1209.217301393992,258.9674220702635,1018.4632936582108,254.97881782431423,925.4248849209756,129.93953186867554,1496.8224562588166,,23.09956473319456,57.58234313721922,1.1007245648779975,14.320482312015429
2025-01-05 09:00:00,3.3875975183167557,1249.115315729043,,1037.7318204121357,422.5515665673548,950.7932436147162,106.562472759483,1535.5809556620868,1042.0442170609383,14.291974188276471,58.35531489034861,1.0027509836536552,12.256831501653965
2025-01-05 10:00:00,2.6001545984059806,1233.7272007921515,231.2129115537357,966.8044187248807,259.1903919442803,875.4451866452623,143.17775365170837,1777.4612018262635,1181.2611931401684,,49.16217311112878,1.1674092225057222,15.818815182461528
2025-01-05 11:00:00,2.5007736789682107,1025.8112226037006,333.9352440265648,1039.141228385167,289.89870941696495,873.1068456443804,134.77474623383665,1574.5456469629216,1300.3318150002833,24.02606902580636,55.73555858261023,1.2220619494209557,14.96466399606112
2025-01-05 12:00:00,2.724287853756898,1289.7802174890917,174.8877720708002,1064.5116933543318,306.8959270811478,800.4644081964482,134.1040773888191,1546.4182001802449,900.7335383377788,25.887467440249537,62.98044872818351,1.2387029935175078,14.55023989721351
2025-01-05 13:00:00,2.0959196979803925,1180.6235728035592,276.47369958137665,1163.3936803812633,198.1399199664868,882.0859311240029,113.19674012249436,1443.532880261898,1501.466461287801,21.66530698055209,55.392406933152834,1.198953234335656,13.99648089927279
2025-01-05 14:00:00,2.617756019853363,1146.9730129112895,222.77323527563163,1044.897391200541,242.8661526900084,995.8948678997704,142.04514128986878,,1165.047602677295,23.303488682588405,49.46496314815068,1.2702941775203669,15.062821626645547
2025-01-05 15:00:00,2.3948286988599587,1140.1740778032686,340.41338587495846,1172.767263576102,365.25191045526486,,154.19454327586152,1608.7339478760598,1260.1521910748854,19.490266493335827,52.59815782163911,1.1696704487195737,16.497218347595364
2025-01-05 16:00:00,2.5474292726845915,1190.26995079143,227.30384161143087,1047.1743423211142,238.83892352626816,977.3519357521956,114.89927018663424,1483.453703868047,1184.9151000348006,17.238781152370862,52.08181158029358,,13.160928056009718
2025-01-05 17:00:00,2.8110723136778404,1259.9492460185277,255.12306316989813,927.3371449126618,,927.151775832486,115.89698775802071,1474.2090177947014,1152.9047959563914,21.56048700174776,48.16631336067034,1.0936718921257724,13.75789704613542
2025-01-05 18:00:00,3.027471584370617,1187.5695860152744,158.4190508746541,1080.1647708483015,394.5671075568756,,130.99706274307053,1530.6168536846462,972.3882120222175,18.66700422009211,54.49286774219031,1.1344865998420186,12.752814322178445
2025-01-05 19:00:00,2.479827433446189,,269.084095789178,1034.411321088368,259.59966168591217,967.3245488685776,155.4262541779661,1560.3993947835886,1338.7253852414794,25.25838058202098,49.50072547100933,1.2152641963768835,14.196935559127844
2025-01-05 20:00:00,3.110632539453548,1092.4087702958032,132.21185755771808,1019.1790426708536,316.13148812551816,845.8675870328773,,1688.3500315411368,1115.7392531461962,21.687411866085856,58.43197040158326,1.2371357117591235,12.170375384516625
2025-01-05 21:00:00,2.463976619683243,1183.5772667333508,275.871082476664,,,1032.0880432877186,132.47128580479344,1463.3956816244918,1328.4446654201165,16.95092933307948,52.202804344740514,1.138650145574365,13.832979166465876
2025-01-05 22:00:00,1.7914087065723057,1161.1514689971375,197.15699219668508,1002.3591368028048,358.4383326340637,949.1271857623268,,1561.63024276166,1015.669829932915,24.501090713116024,56.48127221140944,0.9747666653838518,13.014629177742346
